Date,Ref No.,Payee,Memo,Payment,Deposit,Reconciliation Status,Balance,Type,Account,Added in Banking
"May 22, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240522,24.00,,Cleared,"1,372.12",Check,BANK FEES,Manually added
"May 23, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240523,27.63,,Cleared,"2,485.02",Check,BANK FEES,Manually added
"May 24, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240524,38.76,,Cleared,"2,687.20",Check,BANK FEES,Manually added
"May 28, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240525,27.77,,Cleared,"2,730.22",Check,BANK FEES,Manually added
"May 28, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240526,45.42,,Cleared,"2,799.29",Check,BANK FEES,Manually added
"May 28, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240527,41.30,,Cleared,"2,757.99",Check,BANK FEES,Manually added
"May 28, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240528,19.93,,Cleared,"2,710.29",Check,BANK FEES,Manually added
"May 29, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS DISCOUNT  240529,17.17,,Cleared,"3,288.52",Check,BANK FEES,Manually added
"January 2, 2024",0,Hunt Merchant Service Fee,HUNT MERCH SVCS FEE       240102,41.49,,Cleared,"3,486.89",Check,BANK FEES,Manually added
"February 2, 2024",0,Hunt Merchant Service Fee,HUNT MERCH SVCS FEE       240202,429.10,,Cleared,"1,783.93",Check,BANK FEES,Manually added
"February 20, 2024",0,Hunt Merchant Service Fee,HUNT MERCH SVCS FEE       240220,30.00,,Cleared,-197.04,Check,BANK FEES,Manually added
"March 4, 2024",0,Hunt Merchant Service Fee,HUNT MERCH SVCS FEE       240302,44.29,,Cleared,"2,764.11",Check,BANK FEES,Manually added
"April 2, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS FEE       240402,45.78,,Cleared,"4,526.65",Check,BANK FEES,Manually added
"May 2, 2024",0,Hunt Merchant Discount,HUNT MERCH SVCS FEE       240502,43.99,,Cleared,140.65,Check,BANK FEES,Manually added
"February 2, 2024",0,Hunt Merchant Service Fee,HUNT MERCH SVCS FINCL ADJ 240202,26.80,,Cleared,"1,726.62",Check,BANK FEES,Manually added
"August 23, 2024",4860,HUNTINGTON,HUNTINGTON ATM CASH WITHDRAWAL,800.00,,Cleared,"48,477.89",Check,Cash,Manually added
"August 20, 2024",4828,HUNTINGTON,HUNTINGTON ATM CASH WITHDRAWAL,500.00,,Cleared,"47,081.86",Check,Cash,Manually added
"August 12, 2024",0,,HUNTINGTON ATM CASH WITHDRAWAL,100.00,,Cleared,"44,689.90",Transfer,Cash,Manually added
"April 25, 2024",0,,HUNTINGTON ATM CASH WITHDRAWAL,540.00,,Cleared,"3,188.35",Transfer,Cash,Manually added
"April 12, 2024",0,,HUNTINGTON ATM CASH WITHDRAWAL,300.00,,Cleared,394.40,Transfer,Cash,Manually added
"March 20, 2024",0,,HUNTINGTON ATM CASH WITHDRAWAL,250.00,,Cleared,"1,362.11",Transfer,Cash,Manually added
"February 28, 2024",0,HUNTINGTON,HUNTINGTON ATM CASH WITHDRAWAL,60.00,,Cleared,"1,787.56",Check,Equity:OWNERS DRAW,Manually added
"January 22, 2024",3431,HUNTINGTON,HUNTINGTON ATM CASH WITHDRAWAL,750.00,,Cleared,"2,280.60",Check,Equity:OWNERS DRAW,Manually added
"January 19, 2024",0,HUNTINGTON,HUNTINGTON ATM CASH WITHDRAWAL,500.00,,Cleared,"1,254.01",Check,Equity:OWNERS DRAW,Manually added
"July 30, 2024",0,Indiana Parking Garage,INDIANA PARKING GARAGE,8.00,,Cleared,"36,017.92",Check,10200 Auto Expenses,Manually added
"August 19, 2024",0,Indiana State fair,INDIANA STATE FAIR,48.00,,Cleared,"47,651.26",Check,10620 Meals,Manually added
"January 5, 2024",0,,INTERNET TFR FRMCHECKING  010524,,"1,500.00",Cleared,"2,426.42",Transfer,Cash:HUNTINGTON02402300500 - 2024,Manually added
"January 9, 2024",0,,INTERNET TFR FRMCHECKING  010924,,500.00,Cleared,"2,582.53",Deposit,Revenue:Income:Sales,Manually added
"January 31, 2024",0,,INTERNET TFR FRMCHECKING  013124,,400.00,Cleared,"3,404.13",Transfer,Cash:HUNTINGTON02402300500 - 2024,Manually added
"January 9, 2024",0,,INTERNET TFR FRMSAVINGS   010924,,150.00,Cleared,"2,082.53",Deposit,Revenue:Income:Sales,Manually added
"January 2, 2024",0,,INTERNET TFR TO CHECKING  010224,300.00,,Cleared,"3,105.73",Transfer,Equity:OWNERS DRAW,Manually added
"January 2, 2024",0,,INTERNET TFR TO CHECKING  010224,50.00,,Cleared,"3,405.73",Transfer,Equity:OWNERS DRAW,Manually added
"January 5, 2024",0,,INTERNET TFR TO CHECKING  010524,750.00,,Cleared,926.42,Transfer,Equity:OWNERS DRAW,Manually added
"January 8, 2024",0,,INTERNET TFR TO CHECKING  010824,600.00,,Cleared,"1,932.53",Transfer,Equity:OWNERS DRAW,Manually added
"January 8, 2024",0,,INTERNET TFR TO CHECKING  010824,500.00,,Cleared,"2,532.53",Transfer,Equity:OWNERS DRAW,Manually added
"January 9, 2024",0,,INTERNET TFR TO CHECKING  010924,"1,000.00",,Cleared,874.78,Transfer,Equity:OWNERS DRAW,Manually added
"January 11, 2024",0,,INTERNET TFR TO CHECKING  011124,100.00,,Cleared,88.95,Transfer,Equity:OWNERS DRAW,Manually added
"January 30, 2024",0,,INTERNET TFR TO CHECKING  013024,100.00,,Cleared,"1,243.40",Transfer,Equity:OWNERS DRAW,Manually added
"January 30, 2024",0,,INTERNET TFR TO CHECKING  013024,100.00,,Cleared,"1,343.40",Transfer,Equity:OWNERS DRAW,Manually added
"January 30, 2024",0,,INTERNET TFR TO CHECKING  013024,500.00,,Cleared,"1,443.40",Transfer,Equity:OWNERS DRAW,Manually added
"February 1, 2024",0,,INTERNET TFR TO CHECKING  020124,100.00,,Cleared,"3,744.68",Transfer,Equity:OWNERS DRAW,Manually added
"February 5, 2024",0,,INTERNET TFR TO CHECKING  020524,200.00,,Cleared,"1,108.67",Transfer,Equity:OWNERS DRAW,Manually added
"February 12, 2024",0,,INTERNET TFR TO CHECKING  021224,190.00,,Cleared,"1,409.42",Transfer,Equity:OWNERS DRAW,Manually added
"February 27, 2024",0,,INTERNET TFR TO CHECKING  022724,500.00,,Cleared,"1,244.29",Transfer,Equity:OWNERS DRAW,Manually added
"March 4, 2024",0,,INTERNET TFR TO CHECKING  030424,900.00,,Cleared,871.22,Transfer,Equity:OWNERS DRAW,Manually added
"March 4, 2024",0,,INTERNET TFR TO CHECKING  030424,216.45,,Cleared,"1,771.22",Transfer,Equity:OWNERS DRAW,Manually added
"March 6, 2024",0,,INTERNET TFR TO CHECKING  030624,60.00,,Cleared,170.19,Transfer,Equity:OWNERS DRAW,Manually added
"January 2, 2024",0,,INTERNET TFR TO SAVINGS   010224,200.00,,Cleared,"2,905.73",Transfer,Equity:OWNERS DRAW,Manually added
"September 16, 2024",0,Internal Revenue Service,IRS              USATAXPYMT,150.00,,Cleared,"65,661.35",Check,09500 Taxes and Licenses,Manually added
"August 15, 2024",0,Internal Revenue Service,IRS              USATAXPYMT,150.00,,Cleared,"45,270.71",Check,09500 Taxes and Licenses,Manually added
"August 14, 2024",0,Jack In The Box,JACK IN THE BOX 6214,37.54,,Cleared,"44,649.85",Check,10620 Meals,Manually added
